-0.117758	0.0971623	-0.0855786	0.0951636	-0.0857433	0.0950782	-0.0860986	0.094972	-0.0863933	0.0948167	-0.0866514	0.0946341	-0.0868913	0.094438	-0.0871222	0.0942321	-0.0873458	0.0940221	-0.0875665	0.0938084	-0.0877858	0.093593	-0.0880038	0.0933792	-0.0882194	0.093171	-0.0884369	0.0929629	-0.0886591	0.0927637	-0.0888858	0.0925817	-0.0891445	0.0924346	-0.0894491	0.0923756	-0.0899157	0.0926066	-0.0908567	0.093953	-0.0916435
-0.120123	-0.090974	0.0957999	-0.0545959	0.0905648	-0.0549002	0.0883069	-0.0562926	0.0864359	-0.057882	0.0846614	-0.0595283	0.0829148	-0.0611942	0.081182	-0.0628708	0.0794541	-0.0645571	0.0777272	-0.0662444	0.0759992	-0.0679326	0.0742715	-0.0696174	0.0725444	-0.0712958	0.0708121	-0.0729737	0.0690716	-0.0746429	0.0673246	-0.076293	0.0655479	-0.0779036	0.0637205	-0.0794237	0.0617268	-0.0806788	0.059152	-0.0812594	0.0539659
-0.108356	-0.101275	-0.0990827	0.119912	-0.0657629	0.115464	-0.0671417	0.113318	-0.0691289	0.111335	-0.071157	0.109355	-0.073181	0.107368	-0.0751975	0.105376	-0.0772085	0.103377	-0.0792187	0.101374	-0.0812278	0.0993708	-0.0832347	0.0973711	-0.0852387	0.0953727	-0.0872476	0.0933745	-0.0892603	0.0913838	-0.091281	0.0894143	-0.0933263	0.0874803	-0.0954213	0.0856342	-0.0976743	0.0840803	-0.100405	0.0836408	-0.102975
-0.0889585	-0.0774228	-0.103601	-0.0716576	0.112033	-0.0379312	0.105729	-0.0400962	0.102052	-0.0431496	0.0986716	-0.0463409	0.0953518	-0.0495709	0.092049	-0.0528127	0.0887556	-0.0560647	0.0854616	-0.0593195	0.0821672	-0.0625751	0.0788735	-0.0658274	0.0755795	-0.0690747	0.0722813	-0.0723206	0.068977	-0.0755581	0.0656581	-0.0787747	0.0623182	-0.081957	0.0589236	-0.0850427	0.0553645	-0.0878668	0.0512231	-0.0900182	0.0444715
-0.0878001	-0.0762236	-0.0918815	-0.082107	-0.0828052	0.136717	-0.0504626	0.130424	-0.053261	0.12661	-0.0567733	0.123009	-0.0603552	0.119437	-0.063945	0.115864	-0.0675318	0.112289	-0.0711192	0.108709	-0.0747071	0.105128	-0.0782931	0.101549	-0.0818773	0.0979746	-0.0854648	0.0943982	-0.0890575	0.0908322	-0.0926585	0.0872794	-0.0962896	0.0837618	-0.0999628	0.08034	-0.103794	0.0772091	-0.108103	0.0751918	-0.112248
-0.0644141	-0.0550721	-0.0765156	-0.0621452	-0.0910574	-0.0585238	0.123775	-0.0264241	0.116286	-0.0300144	0.111336	-0.0344344	0.106647	-0.0389725	0.102006	-0.0435418	0.0973779	-0.0481255	0.0927508	-0.0527131	0.0881243	-0.0573023	0.0834995	-0.0618874	0.0788728	-0.066471	0.0742392	-0.0710489	0.0696057	-0.0756186	0.064961	-0.0801663	0.0602875	-0.0846836	0.055555	-0.0891081	0.0506619	-0.0932683	0.0451846	-0.0967603	0.0370996
-0.067978	-0.0565659	-0.0744886	-0.060109	-0.0785458	-0.0682173	-0.0703338	0.148934	-0.039229	0.141151	-0.0433679	0.135905	-0.0482503	0.130894	-0.0532207	0.125914	-0.0582011	0.120937	-0.063185	0.115961	-0.0681702	0.110982	-0.0731542	0.106007	-0.0781358	0.101037	-0.0831204	0.0960644	-0.0881101	0.0911036	-0.093108	0.0861587	-0.0981294	0.0812451	-0.103209	0.0764251	-0.108436	0.0718953	-0.114145	0.0684837	-0.119686
-0.0427813	-0.0342009	-0.0556489	-0.0433646	-0.0674307	-0.052356	-0.0825334	-0.050111	0.131357	-0.0192009	0.122827	-0.0239235	0.116798	-0.0294607	0.111021	-0.0351065	0.105288	-0.0407825	0.0995625	-0.0464645	0.0938398	-0.0521502	0.0881176	-0.0578345	0.0823944	-0.0635117	0.0766708	-0.0691881	0.0709356	-0.0748582	0.065193	-0.0805044	0.0594234	-0.0861182	0.0535975	-0.0916398	0.0476105	-0.0968946	0.041041	-0.101479	0.0318668
-0.0498134	-0.0389072	-0.057659	-0.0433541	-0.0639631	-0.048939	-0.0687024	-0.0585463	-0.0615555	0.1573	-0.0316036	0.148264	-0.0369366	0.141786	-0.0430266	0.13555	-0.0492042	0.129347	-0.0554022	0.12315	-0.0616031	0.116955	-0.0678041	0.110763	-0.0740032	0.104574	-0.0802091	0.0983853	-0.0864149	0.0922081	-0.0926279	0.0860472	-0.098874	0.0799168	-0.105167	0.0738781	-0.111614	0.0681348	-0.118539	0.0635095	-0.125298
-0.0237348	-0.0156374	-0.0374174	-0.0257835	-0.0497405	-0.0366356	-0.0618516	-0.0467746	-0.0776706	-0.0454903	0.135413	-0.0154772	0.126039	-0.0210837	0.119156	-0.0274958	0.112517	-0.0340186	0.105915	-0.0405649	0.0993217	-0.0471174	0.092732	-0.0536679	0.0861416	-0.0602144	0.0795489	-0.0667621	0.0729449	-0.0733017	0.0663362	-0.0798174	0.0596945	-0.0863008	0.0530075	-0.0926889	0.0461532	-0.0988104	0.0387161	-0.104262	0.028683
