-1.14878e-06	1.62147e-06	3.28754e-05	6.3738e-05	2.43307e-05	8.98659e-06	5.57818e-06	6.35956e-06	6.54625e-06	6.59995e-06	6.61732e-06	6.62417e-06	6.62639e-06	6.62764e-06	6.62754e-06	6.62773e-06	6.6271e-06	6.627e-06	6.6262e-06	6.62599e-06	6.62511e-06	6.62483e-06	6.62389e-06	6.62356e-06	6.62258e-06	6.62222e-06	6.62121e-06	6.62082e-06	6.6198e-06	6.61943e-06	6.61843e-06	6.61812e-06	6.61725e-06	6.61714e-06	6.61661e-06	6.61707e-06	6.6175e-06	6.61965e-06	6.62316e-06	6.63107e-06	6.64535e-06	6.67013e-06	6.6806e-06	6.30239e-06	4.25842e-06	3.14225e-05	1.42178e-06	-3.01676e-05	-3.25917e-05	-3.14995e-05
-1.21785e-06	1.39074e-06	3.21831e-05	6.19345e-05	3.44426e-05	4.90391e-05	6.67463e-05	7.05145e-05	6.9694e-05	6.94634e-05	6.93837e-05	6.9351e-05	6.93345e-05	6.93256e-05	6.93192e-05	6.9315e-05	6.93109e-05	6.93077e-05	6.93042e-05	6.93012e-05	6.92976e-05	6.92944e-05	6.92906e-05	6.92873e-05	6.92832e-05	6.92795e-05	6.92751e-05	6.9271e-05	6.92663e-05	6.9262e-05	6.9257e-05	6.92524e-05	6.92472e-05	6.92425e-05	6.92374e-05	6.92329e-05	6.92284e-05	6.92253e-05	6.92237e-05	6.92262e-05	6.92353e-05	6.92552e-05	6.9263e-05	6.88897e-05	6.67401e-05	9.38268e-05	6.42089e-05	3.2481e-05	2.99706e-05	3.10896e-05
-1.18256e-06	1.48915e-06	3.24277e-05	6.26715e-05	3.62466e-05	3.89624e-05	2.67365e-05	9.33584e-06	5.53152e-06	6.31032e-06	6.51409e-06	6.5785e-06	6.60148e-06	6.61126e-06	6.61501e-06	6.61705e-06	6.61734e-06	6.6177e-06	6.61711e-06	6.61696e-06	6.61606e-06	6.61571e-06	6.61467e-06	6.61423e-06	6.61311e-06	6.61261e-06	6.61145e-06	6.61092e-06	6.60974e-06	6.60921e-06	6.60805e-06	6.60758e-06	6.60654e-06	6.60628e-06	6.60558e-06	6.60588e-06	6.60614e-06	6.60813e-06	6.61148e-06	6.61923e-06	6.63335e-06	6.658e-06	6.66838e-06	6.29028e-06	4.24364e-06	3.14057e-05	1.41445e-06	-3.01781e-05	-3.26044e-05	-3.15116e-05
-1.20229e-06	1.44121e-06	3.23247e-05	6.24143e-05	3.5485e-05	3.71429e-05	3.68563e-05	4.93993e-05	6.67065e-05	7.04741e-05	6.96712e-05	6.94514e-05	6.93775e-05	6.93478e-05	6.93329e-05	6.93247e-05	6.93188e-05	6.93147e-05	6.93107e-05	6.93075e-05	6.93038e-05	6.93007e-05	6.9297e-05	6.92937e-05	6.92897e-05	6.92861e-05	6.92819e-05	6.9278e-05	6.92734e-05	6.92693e-05	6.92644e-05	6.926e-05	6.9255e-05	6.92504e-05	6.92454e-05	6.92411e-05	6.92368e-05	6.92339e-05	6.92324e-05	6.9235e-05	6.92443e-05	6.92644e-05	6.92723e-05	6.88988e-05	6.67519e-05	9.38407e-05	6.42133e-05	3.24885e-05	2.99804e-05	3.10987e-05
-1.19045e-06	1.46708e-06	3.23744e-05	6.25216e-05	3.57494e-05	3.79031e-05	3.86608e-05	3.93223e-05	2.66936e-05	9.28973e-06	5.50298e-06	6.29264e-06	6.50209e-06	6.56947e-06	6.594e-06	6.60459e-06	6.60874e-06	6.61096e-06	6.6113e-06	6.61161e-06	6.61092e-06	6.61065e-06	6.6096e-06	6.60909e-06	6.60788e-06	6.60726e-06	6.60597e-06	6.6053e-06	6.60397e-06	6.60329e-06	6.60197e-06	6.60134e-06	6.60015e-06	6.59972e-06	6.59886e-06	6.599e-06	6.5991e-06	6.60093e-06	6.60411e-06	6.6117e-06	6.62567e-06	6.65018e-06	6.66048e-06	6.28249e-06	4.23318e-06	3.13932e-05	1.41146e-06	-3.01843e-05	-3.26128e-05	-3.15194e-05
-1.19797e-06	1.45196e-06	3.23477e-05	6.24701e-05	3.56395e-05	3.7639e-05	3.78996e-05	3.75039e-05	3.68158e-05	4.93564e-05	6.66815e-05	7.04603e-05	6.9663e-05	6.94462e-05	6.93739e-05	6.9345e-05	6.93305e-05	6.93225e-05	6.93166e-05	6.93125e-05	6.93084e-05	6.93051e-05	6.93012e-05	6.9298e-05	6.9294e-05	6.92906e-05	6.92864e-05	6.92827e-05	6.92783e-05	6.92742e-05	6.92696e-05	6.92653e-05	6.92604e-05	6.9256e-05	6.92512e-05	6.92471e-05	6.92429e-05	6.92401e-05	6.92388e-05	6.92416e-05	6.9251e-05	6.92712e-05	6.92792e-05	6.89056e-05	6.67613e-05	9.38522e-05	6.42153e-05	3.24937e-05	2.99879e-05	3.11055e-05
-1.19296e-06	1.46137e-06	3.23633e-05	6.24976e-05	3.56921e-05	3.77488e-05	3.81638e-05	3.82638e-05	3.86199e-05	3.92787e-05	2.66667e-05	9.27302e-06	5.49191e-06	6.28455e-06	6.49556e-06	6.56375e-06	6.58869e-06	6.59946e-06	6.60365e-06	6.60583e-06	6.60607e-06	6.60625e-06	6.60541e-06	6.60497e-06	6.60375e-06	6.60307e-06	6.60168e-06	6.60089e-06	6.59944e-06	6.59862e-06	6.59716e-06	6.59638e-06	6.59503e-06	6.59444e-06	6.59342e-06	6.5934e-06	6.59334e-06	6.595e-06	6.59803e-06	6.60546e-06	6.61927e-06	6.64365e-06	6.65387e-06	6.27599e-06	4.224e-06	3.1382e-05	1.40976e-06	-3.01892e-05	-3.262e-05	-3.15259e-05
-1.19643e-06	1.45521e-06	3.23536e-05	6.24816e-05	3.56641e-05	3.76962e-05	3.8054e-05	3.79998e-05	3.78589e-05	3.74606e-05	3.67897e-05	4.93414e-05	6.66728e-05	7.04548e-05	6.96591e-05	6.94431e-05	6.93712e-05	6.93424e-05	6.9328e-05	6.932e-05	6.9314e-05	6.93097e-05	6.93055e-05	6.9302e-05	6.9298e-05	6.92945e-05	6.92904e-05	6.92868e-05	6.92825e-05	6.92786e-05	6.9274e-05	6.92699e-05	6.92652e-05	6.9261e-05	6.92563e-05	6.92523e-05	6.92483e-05	6.92457e-05	6.92445e-05	6.92475e-05	6.9257e-05	6.92774e-05	6.92854e-05	6.89118e-05	6.67702e-05	9.38631e-05	6.42167e-05	3.24982e-05	2.99947e-05	3.11117e-05
-1.19396e-06	1.45942e-06	3.23599e-05	6.24915e-05	3.56803e-05	3.77243e-05	3.81066e-05	3.81096e-05	3.8123e-05	3.82203e-05	3.85937e-05	3.92634e-05	2.66566e-05	9.26523e-06	5.48555e-06	6.27903e-06	6.49044e-06	6.5588e-06	6.58378e-06	6.59451e-06	6.5986e-06	6.60065e-06	6.60074e-06	6.60076e-06	6.59975e-06	6.59914e-06	6.59774e-06	6.59689e-06	6.59533e-06	6.59439e-06	6.5928e-06	6.59188e-06	6.59039e-06	6.58965e-06	6.58848e-06	6.5883e-06	6.58808e-06	6.58958e-06	6.59245e-06	6.59973e-06	6.61338e-06	6.63762e-06	6.64776e-06	6.27e-06	4.21533e-06	3.13713e-05	1.40858e-06	-3.01936e-05	-3.26266e-05	-3.15319e-05
-1.19577e-06	1.45644e-06	3.23556e-05	6.24851e-05	3.56702e-05	3.7708e-05	3.80785e-05	3.8057e-05	3.80132e-05	3.79565e-05	3.78327e-05	3.74452e-05	3.678e-05	4.93351e-05	6.66687e-05	7.04516e-05	6.96563e-05	6.94405e-05	6.93686e-05	6.93398e-05	6.93253e-05	6.93172e-05	6.9311e-05	6.93066e-05	6.93022e-05	6.92985e-05	6.92943e-05	6.92907e-05	6.92865e-05	6.92827e-05	6.92782e-05	6.92742e-05	6.92696e-05	6.92656e-05	6.9261e-05	6.92572e-05	6.92533e-05	6.92509e-05	6.92499e-05	6.9253e-05	6.92627e-05	6.92832e-05	6.92913e-05	6.89176e-05	6.67786e-05	9.38737e-05	6.42177e-05	3.25023e-05	3.00011e-05	3.11175e-05
-1.19441e-06	1.4586e-06	3.23587e-05	6.24895e-05	3.56768e-05	3.77181e-05	3.80948e-05	3.80851e-05	3.80658e-05	3.80662e-05	3.80969e-05	3.8205e-05	3.8584e-05	3.92567e-05	2.6651e-05	9.25984e-06	5.48042e-06	6.27408e-06	6.48553e-06	6.55385e-06	6.57873e-06	6.58933e-06	6.59327e-06	6.59515e-06	6.59507e-06	6.59492e-06	6.59373e-06	6.59295e-06	6.59139e-06	6.59038e-06	6.5887e-06	6.58766e-06	6.58603e-06	6.58516e-06	6.58384e-06	6.58351e-06	6.58313e-06	6.58448e-06	6.58719e-06	6.59431e-06	6.60782e-06	6.63193e-06	6.64198e-06	6.26433e-06	4.20699e-06	3.13608e-05	1.40772e-06	-3.01976e-05	-3.26329e-05	-3.15375e-05
-1.19545e-06	1.45699e-06	3.23565e-05	6.24864e-05	3.56723e-05	3.77115e-05	3.80847e-05	3.80688e-05	3.80377e-05	3.80136e-05	3.7987e-05	3.79411e-05	3.7823e-05	3.74385e-05	3.67748e-05	4.93312e-05	6.66658e-05	7.0449e-05	6.96538e-05	6.94379e-05	6.93659e-05	6.9337e-05	6.93223e-05	6.9314e-05	6.93077e-05	6.93031e-05	6.92985e-05	6.92947e-05	6.92903e-05	6.92866e-05	6.92822e-05	6.92783e-05	6.92738e-05	6.92699e-05	6.92655e-05	6.92618e-05	6.92581e-05	6.92558e-05	6.92549e-05	6.92582e-05	6.92681e-05	6.92887e-05	6.92969e-05	6.8923e-05	6.67867e-05	9.38838e-05	6.42184e-05	3.25061e-05	3.00072e-05	3.11229e-05
-1.19464e-06	1.45822e-06	3.23581e-05	6.24886e-05	3.56755e-05	3.7716e-05	3.80913e-05	3.80789e-05	3.80541e-05	3.80417e-05	3.80397e-05	3.80509e-05	3.80872e-05	3.81983e-05	3.85789e-05	3.92524e-05	2.66466e-05	9.25505e-06	5.47551e-06	6.26915e-06	6.4805e-06	6.54869e-06	6.57342e-06	6.58387e-06	6.58764e-06	6.58935e-06	6.58909e-06	6.58877e-06	6.58742e-06	6.58649e-06	6.58479e-06	6.58369e-06	6.58197e-06	6.58098e-06	6.57953e-06	6.57906e-06	6.57853e-06	6.57974e-06	6.58229e-06	6.58926e-06	6.60262e-06	6.62659e-06	6.63657e-06	6.25904e-06	4.19902e-06	3.13508e-05	1.40723e-06	-3.02013e-05	-3.26389e-05	-3.15428e-05
-1.19528e-06	1.45727e-06	3.23569e-05	6.24869e-05	3.56732e-05	3.77128e-05	3.80868e-05	3.80723e-05	3.80439e-05	3.80254e-05	3.80115e-05	3.79982e-05	3.79773e-05	3.79343e-05	3.78178e-05	3.74341e-05	3.67708e-05	4.93278e-05	6.6663e-05	7.04464e-05	6.96511e-05	6.94351e-05	6.9363e-05	6.93339e-05	6.9319e-05	6.93106e-05	6.93041e-05	6.92993e-05	6.92945e-05	6.92905e-05	6.92861e-05	6.92822e-05	6.92778e-05	6.92739e-05	6.92696e-05	6.92661e-05	6.92625e-05	6.92604e-05	6.92597e-05	6.92631e-05	6.92731e-05	6.92939e-05	6.93021e-05	6.89281e-05	6.67945e-05	9.38937e-05	6.42187e-05	3.25096e-05	3.00129e-05	3.1128e-05
-1.19476e-06	1.45802e-06	3.23578e-05	6.24882e-05	3.56749e-05	3.77151e-05	3.809e-05	3.80768e-05	3.80506e-05	3.80355e-05	3.80279e-05	3.80264e-05	3.803e-05	3.80442e-05	3.80821e-05	3.8194e-05	3.8575e-05	3.92486e-05	2.66425e-05	9.25025e-06	5.47047e-06	6.26399e-06	6.47519e-06	6.54323e-06	6.56779e-06	6.57806e-06	6.58165e-06	6.5832e-06	6.58277e-06	6.5823e-06	6.58082e-06	6.57979e-06	6.57805e-06	6.577e-06	6.57546e-06	6.57487e-06	6.57422e-06	6.57529e-06	6.5777e-06	6.58452e-06	6.59773e-06	6.62158e-06	6.63148e-06	6.25406e-06	4.19136e-06	3.13411e-05	1.40707e-06	-3.02046e-05	-3.26445e-05	-3.15478e-05
