3.30744e-06	-1.75352e-05	3.57505e-05	-1.31265e-05	-2.27607e-05	-3.22049e-05	-3.56789e-05	-3.50445e-05	-3.49509e-05	-3.49548e-05	-3.49731e-05	-3.49899e-05	-3.50031e-05	-3.50131e-05	-3.50206e-05	-3.50263e-05	-3.50306e-05	-3.50338e-05	-3.50362e-05	-3.50381e-05	-3.50394e-05	-3.50404e-05	-3.50412e-05	-3.50416e-05	-3.5042e-05	-3.50423e-05	-3.50426e-05	-3.50428e-05	-3.50433e-05	-3.50439e-05	-3.50449e-05	-3.50464e-05	-3.50487e-05	-3.5052e-05	-3.5057e-05	-3.50642e-05	-3.5075e-05	-3.50914e-05	-3.5117e-05	-3.51582e-05	-3.52262e-05	-3.53343e-05	-3.5446e-05	-3.49256e-05	-2.68952e-05	-2.425e-05	-7.39293e-05	-2.11375e-05	-4.19894e-05	-3.89155e-05
3.23528e-06	-1.77753e-05	3.50257e-05	-1.51065e-05	-1.32109e-05	7.12538e-06	2.51025e-05	2.90158e-05	2.81573e-05	2.78805e-05	2.77689e-05	2.77139e-05	2.76826e-05	2.76627e-05	2.76489e-05	2.76388e-05	2.76309e-05	2.76246e-05	2.76191e-05	2.76144e-05	2.76101e-05	2.76061e-05	2.76023e-05	2.75986e-05	2.75949e-05	2.75911e-05	2.75873e-05	2.75832e-05	2.75788e-05	2.7574e-05	2.75688e-05	2.75628e-05	2.7556e-05	2.75479e-05	2.75381e-05	2.75257e-05	2.75097e-05	2.74878e-05	2.74565e-05	2.74094e-05	2.73351e-05	2.72198e-05	2.70986e-05	2.76016e-05	3.57233e-05	3.84196e-05	-1.16226e-05	4.13532e-05	2.05889e-05	2.36356e-05
3.27222e-06	-1.76731e-05	3.52806e-05	-1.43349e-05	-1.12289e-05	-2.44771e-06	-1.42676e-05	-3.18119e-05	-3.5923e-05	-3.52459e-05	-3.50855e-05	-3.5047e-05	-3.50403e-05	-3.50421e-05	-3.5046e-05	-3.50499e-05	-3.50533e-05	-3.50561e-05	-3.50584e-05	-3.50601e-05	-3.50615e-05	-3.50626e-05	-3.50634e-05	-3.5064e-05	-3.50645e-05	-3.5065e-05	-3.50654e-05	-3.50658e-05	-3.50664e-05	-3.50672e-05	-3.50684e-05	-3.507e-05	-3.50725e-05	-3.5076e-05	-3.50811e-05	-3.50884e-05	-3.50994e-05	-3.5116e-05	-3.51418e-05	-3.51832e-05	-3.52513e-05	-3.53596e-05	-3.54715e-05	-3.49516e-05	-2.69189e-05	-2.42723e-05	-7.39606e-05	-2.11645e-05	-4.20141e-05	-3.89409e-05
3.25147e-06	-1.7723e-05	3.51731e-05	-1.46036e-05	-1.20262e-05	-4.44853e-06	-4.70245e-06	7.54055e-06	2.4877e-05	2.88348e-05	2.80436e-05	2.78094e-05	2.77229e-05	2.76829e-05	2.7661e-05	2.76472e-05	2.76376e-05	2.76304e-05	2.76245e-05	2.76196e-05	2.76153e-05	2.76113e-05	2.76076e-05	2.7604e-05	2.76004e-05	2.75967e-05	2.7593e-05	2.7589e-05	2.75848e-05	2.75802e-05	2.75751e-05	2.75694e-05	2.75627e-05	2.75547e-05	2.75451e-05	2.75329e-05	2.7517e-05	2.74953e-05	2.74642e-05	2.74172e-05	2.73431e-05	2.72281e-05	2.71071e-05	2.76105e-05	3.57299e-05	3.84248e-05	-1.16084e-05	4.13632e-05	2.05966e-05	2.3644e-05
3.26399e-06	-1.76959e-05	3.52252e-05	-1.44912e-05	-1.17499e-05	-3.65283e-06	-2.72105e-06	-2.03331e-06	-1.44955e-05	-3.19973e-05	-3.60409e-05	-3.53213e-05	-3.51358e-05	-3.50823e-05	-3.50662e-05	-3.50619e-05	-3.50616e-05	-3.50627e-05	-3.50641e-05	-3.50654e-05	-3.50666e-05	-3.50676e-05	-3.50685e-05	-3.50691e-05	-3.50698e-05	-3.50703e-05	-3.50708e-05	-3.50714e-05	-3.50722e-05	-3.50731e-05	-3.50744e-05	-3.50763e-05	-3.50789e-05	-3.50825e-05	-3.50878e-05	-3.50953e-05	-3.51065e-05	-3.51232e-05	-3.51492e-05	-3.51907e-05	-3.5259e-05	-3.53675e-05	-3.54797e-05	-3.49601e-05	-2.69252e-05	-2.42772e-05	-7.39745e-05	-2.11742e-05	-4.20215e-05	-3.89489e-05
3.25599e-06	-1.77118e-05	3.51971e-05	-1.45454e-05	-1.18652e-05	-3.92872e-06	-3.5175e-06	-4.03223e-06	-4.9275e-06	7.35804e-06	2.47616e-05	2.87622e-05	2.7996e-05	2.77769e-05	2.76997e-05	2.76659e-05	2.76481e-05	2.76372e-05	2.76296e-05	2.76238e-05	2.7619e-05	2.76149e-05	2.76111e-05	2.76075e-05	2.7604e-05	2.76004e-05	2.75968e-05	2.7593e-05	2.75889e-05	2.75845e-05	2.75795e-05	2.75739e-05	2.75674e-05	2.75596e-05	2.75501e-05	2.75381e-05	2.75224e-05	2.75008e-05	2.74699e-05	2.74231e-05	2.73491e-05	2.72343e-05	2.71136e-05	2.76174e-05	3.57345e-05	3.8428e-05	-1.15961e-05	4.13712e-05	2.06023e-05	2.36503e-05
3.26134e-06	-1.77019e-05	3.52136e-05	-1.45163e-05	-1.18097e-05	-3.81358e-06	-3.24151e-06	-3.23721e-06	-2.94679e-06	-2.21636e-06	-1.46117e-05	-3.2071e-05	-3.60895e-05	-3.53548e-05	-3.516e-05	-3.51003e-05	-3.50801e-05	-3.5073e-05	-3.50707e-05	-3.50703e-05	-3.50706e-05	-3.50712e-05	-3.50718e-05	-3.50725e-05	-3.50731e-05	-3.50737e-05	-3.50743e-05	-3.50751e-05	-3.50759e-05	-3.5077e-05	-3.50785e-05	-3.50805e-05	-3.50832e-05	-3.5087e-05	-3.50924e-05	-3.51001e-05	-3.51115e-05	-3.51283e-05	-3.51545e-05	-3.51962e-05	-3.52647e-05	-3.53733e-05	-3.54858e-05	-3.49667e-05	-2.69294e-05	-2.428e-05	-7.39864e-05	-2.11818e-05	-4.20268e-05	-3.89549e-05
3.25762e-06	-1.77084e-05	3.52033e-05	-1.45333e-05	-1.18395e-05	-3.86901e-06	-3.35665e-06	-3.51281e-06	-3.74286e-06	-4.21487e-06	-5.04322e-06	7.28488e-06	2.47136e-05	2.87292e-05	2.79725e-05	2.77594e-05	2.76864e-05	2.76555e-05	2.76397e-05	2.76302e-05	2.76237e-05	2.76187e-05	2.76144e-05	2.76107e-05	2.76071e-05	2.76036e-05	2.76e-05	2.75963e-05	2.75924e-05	2.75881e-05	2.75833e-05	2.75778e-05	2.75714e-05	2.75638e-05	2.75544e-05	2.75426e-05	2.7527e-05	2.75057e-05	2.74749e-05	2.74282e-05	2.73545e-05	2.72398e-05	2.71194e-05	2.76236e-05	3.57384e-05	3.84305e-05	-1.15845e-05	4.13785e-05	2.06073e-05	2.3656e-05
3.26029e-06	-1.77039e-05	3.521e-05	-1.45227e-05	-1.18221e-05	-3.83924e-06	-3.3012e-06	-3.39777e-06	-3.46701e-06	-3.42001e-06	-3.06261e-06	-2.28958e-06	-1.46599e-05	-3.21043e-05	-3.61134e-05	-3.53726e-05	-3.51737e-05	-3.51111e-05	-3.50889e-05	-3.50803e-05	-3.5077e-05	-3.50758e-05	-3.50756e-05	-3.50758e-05	-3.50762e-05	-3.50767e-05	-3.50774e-05	-3.50782e-05	-3.50792e-05	-3.50804e-05	-3.5082e-05	-3.50841e-05	-3.5087e-05	-3.50909e-05	-3.50965e-05	-3.51044e-05	-3.51159e-05	-3.51329e-05	-3.51592e-05	-3.52011e-05	-3.52698e-05	-3.53786e-05	-3.54913e-05	-3.49727e-05	-2.69331e-05	-2.42822e-05	-7.39977e-05	-2.11889e-05	-4.20316e-05	-3.89603e-05
3.25832e-06	-1.77071e-05	3.52054e-05	-1.45296e-05	-1.18329e-05	-3.85663e-06	-3.33098e-06	-3.45318e-06	-3.58212e-06	-3.69556e-06	-3.85864e-06	-4.28809e-06	-5.09144e-06	7.25175e-06	2.46899e-05	2.87117e-05	2.7959e-05	2.77489e-05	2.76779e-05	2.76484e-05	2.76337e-05	2.7625e-05	2.7619e-05	2.76144e-05	2.76104e-05	2.76067e-05	2.76031e-05	2.75994e-05	2.75955e-05	2.75913e-05	2.75866e-05	2.75812e-05	2.7575e-05	2.75675e-05	2.75584e-05	2.75467e-05	2.75312e-05	2.751e-05	2.74794e-05	2.74329e-05	2.73594e-05	2.72449e-05	2.71247e-05	2.76294e-05	3.57419e-05	3.84326e-05	-1.15734e-05	4.13853e-05	2.06118e-05	2.36612e-05
