timestamp:   Mon Oct 25 10:29:23 2021
magnet_name:    DeltaSabia
gap[mm]:    13.6 
period_length[mm]:    52.5
magnet_length[mm]:    1197.63
posCSD[mm]:    26.25
posCSE[mm]:    13.125
posCID[mm]:    -13.125
posCIE[mm]:    0  
polarization:    LHCircularPolarizationZero
field_phase[deg]:    0
K_Horizontal:    0.0
K_Vertical:    0.0
K:        0.0

X[mm]    Y[mm]    Z[mm]    Bx[T]    By[T]    Bz[T] 
------------------------------------------------------------------------------------------------------------------------------------------------------------------
0.000000000000000000e+00 0.000000000000000000e+00 -8.000000000000000000e+02 2.305637791578062266e-07 2.305636230737032035e-07 -7.052655017906137239e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.989993746091306548e+02 2.352265188564914113e-07 2.352263606597210876e-07 -7.162070326739503531e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.979987492182614233e+02 2.400021704998068405e-07 2.400020098859590480e-07 -7.273566384603942267e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.969981238273920781e+02 2.448939117957832888e-07 2.448937491085501956e-07 -7.387189557523088899e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.959974984365228465e+02 2.499050233881768735e-07 2.499048583923133956e-07 -7.502987381977810450e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.949968730456535013e+02 2.550388901748063017e-07 2.550387225748583474e-07 -7.621008585965731568e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.939962476547842698e+02 2.602990063850997863e-07 2.602988365816431065e-07 -7.741303143481868541e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.929956222639149246e+02 2.656889801616625887e-07 2.656888081593235715e-07 -7.863922294851680598e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.919949968730456931e+02 2.712125364163999070e-07 2.712123616272161377e-07 -7.988918581425463199e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.909943714821763479e+02 2.768735211329938386e-07 2.768733441983963161e-07 -8.116345888873412228e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.899937460913071163e+02 2.826759071289126603e-07 2.826757274477929129e-07 -8.246259477012813491e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.889931207004377711e+02 2.886237971263885479e-07 2.886236148898969241e-07 -8.378716026108676271e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.879924953095684259e+02 2.947214294304702736e-07 2.947212443860059844e-07 -8.513773669252245357e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.869918699186991944e+02 3.009731827642635640e-07 3.009729949176825717e-07 -8.651492043601361338e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.859912445278298492e+02 3.073835812731894703e-07 3.073833907735236220e-07 -8.791932310121401998e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.849906191369606177e+02 3.139572997954529118e-07 3.139571066545904209e-07 -8.935157225653505154e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.839899937460912724e+02 3.206991707035142918e-07 3.206989745189880356e-07 -9.081231168933303211e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.829893683552220409e+02 3.276141878657629646e-07 3.276139885225866324e-07 -9.230220190936537142e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.819887429643526957e+02 3.347075138815044771e-07 3.347073117171582827e-07 -9.382192059652438805e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.809881175734834642e+02 3.419844864400957834e-07 3.419842814283539455e-07 -9.537216314629569548e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.799874921826141190e+02 3.494506251478309528e-07 3.494504171174288623e-07 -9.695364304144557673e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.789868667917448875e+02 3.571116374181639221e-07 3.571114261261326133e-07 -9.856709254267369242e-07
0.000000000000000000e+00 0.000000000000000000e+00 -7.779862414008755422e+02 3.649734266276181732e-07 3.649732119726685463e-07 -1.002132630917616308e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.769856160100061970e+02 3.730420995241857054e-07 3.730418815216906673e-07 -1.018929258942118048e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.759849906191369655e+02 3.813239731988446787e-07 3.813237518807380067e-07 -1.036068724675527161e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.749843652282676203e+02 3.898255841478472840e-07 3.898253594139273098e-07 -1.053559151374043089e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.739837398373983888e+02 3.985536967576330589e-07 3.985534683137787619e-07 -1.071408877982390863e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.729831144465290436e+02 4.075153110492529771e-07 4.075150791213063696e-07 -1.089626464201293973e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.719824890556598120e+02 4.167176736246456824e-07 4.167174382169765016e-07 -1.108220697141207851e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.709818636647904668e+02 4.261682859033144582e-07 4.261680464403854686e-07 -1.127200595801057398e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.699812382739212353e+02 4.358749143319977759e-07 4.358746712421304045e-07 -1.146575421631535748e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.689806128830518901e+02 4.458456020135992394e-07 4.458453550156301637e-07 -1.166354681210310444e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.679799874921826586e+02 4.560886778963512502e-07 4.560884268697527640e-07 -1.186548135844749563e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.669793621013133134e+02 4.666127694377132817e-07 4.666125143686876419e-07 -1.207165807709773177e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.659787367104440818e+02 4.774268143920261621e-07 4.774265550275486394e-07 -1.228217986949992524e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.649781113195747366e+02 4.885400727837520180e-07 4.885398092722640778e-07 -1.249715241213140374e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.639774859287053914e+02 4.999621400253024280e-07 4.999618722945213490e-07 -1.271668419717492744e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.629768605378361599e+02 5.117029607120467592e-07 5.117026884848601011e-07 -1.294088665603011957e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.619762351469668147e+02 5.237728426131773384e-07 5.237725658838767345e-07 -1.316987420160465258e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.609756097560975832e+02 5.361824718467924870e-07 5.361821903968320018e-07 -1.340376434969813520e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.599749843652282379e+02 5.489429273294746612e-07 5.489426410204348176e-07 -1.364267776936991028e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.589743589743590064e+02 5.620656978302413244e-07 5.620654068831002069e-07 -1.388673840119798318e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.579737335834896612e+02 5.755626992013734510e-07 5.755624034007382044e-07 -1.413607353103937928e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.569731081926204297e+02 5.894462908365340957e-07 5.894459900047193364e-07 -1.439081388836324914e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.559724828017510845e+02 6.037292951237870928e-07 6.037289891445005971e-07 -1.465109374379799489e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.549718574108818530e+02 6.184250161574238119e-07 6.184247048327309205e-07 -1.491705100678925622e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.539712320200125077e+02 6.335472600970566006e-07 6.335469434185518880e-07 -1.518882731866892600e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.529706066291432762e+02 6.491103565804640965e-07 6.491100344445775620e-07 -1.546656817175103205e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.519699812382739310e+02 6.651291805423855479e-07 6.651288527398599253e-07 -1.575042299538460938e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.509693558474045858e+02 6.816191753438638875e-07 6.816188417531601133e-07 -1.604054528430804167e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.499687304565353543e+02 6.985963768807016119e-07 6.985960373052857019e-07 -1.633709268319536695e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.489681050656660091e+02 7.160774391909975831e-07 7.160770935016182387e-07 -1.664022712844191878e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.479674796747967775e+02 7.340796602839908809e-07 7.340793087198262777e-07 -1.695011494411496496e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.469668542839274323e+02 7.526210116158999833e-07 7.526206536073114647e-07 -1.726692696400346415e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.459662288930582008e+02 7.717201646414161662e-07 7.717198002163640779e-07 -1.759083865177182396e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.449656035021888556e+02 7.913965236761726832e-07 7.913961526708209479e-07 -1.792203022464776849e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.439649781113196241e+02 8.116702560931874848e-07 8.116698781540899001e-07 -1.826068678305053266e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.429643527204502789e+02 8.325623266176422429e-07 8.325619418918350463e-07 -1.860699843308498920e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.419637273295809337e+02 8.540945324591227432e-07 8.540941407657291428e-07 -1.896116039971543183e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.409631019387117021e+02 8.762895395305856095e-07 8.762891404441016747e-07 -1.932337319596162613e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.399624765478423569e+02 8.991709210661718847e-07 8.991705146965809261e-07 -1.969384272130296387e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.389618511569731254e+02 9.227631988239781854e-07 9.227627846921937095e-07 -2.007278041297284529e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.379612257661037802e+02 9.470918842989335947e-07 9.470914624421978402e-07 -2.046040338185298600e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.369606003752345487e+02 9.721835234009873383e-07 9.721830936261070188e-07 -2.085693455030710738e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.359599749843652035e+02 9.980657444745280365e-07 9.980653062412622561e-07 -2.126260279878133339e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.349593495934959719e+02 1.024767304745433355e-06 1.024766858681887749e-06 -2.167764308448578842e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.339587242026266267e+02 1.052318144437525796e-06 1.052317689398497420e-06 -2.210229661624408496e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.329580988117573952e+02 1.080749438348541841e-06 1.080748974290917142e-06 -2.253681096984250749e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.319574734208880500e+02 1.110093653375188082e-06 1.110093180434506942e-06 -2.298144025513524735e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.309568480300188185e+02 1.140384609068548777e-06 1.140384126991183697e-06 -2.343644524200008236e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.299562226391494733e+02 1.171657538352677692e-06 1.171657046514735333e-06 -2.390209351339140281e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.289555972482801280e+02 1.203949153147257871e-06 1.203948651790197891e-06 -2.437865959996703521e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.279549718574108965e+02 1.237297715632096925e-06 1.237297203904782291e-06 -2.486642513675565945e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.269543464665415513e+02 1.271743107580203406e-06 1.271742585813394342e-06 -2.536567897798128974e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.259537210756723198e+02 1.307326908753627396e-06 1.307326376395942511e-06 -2.587671736312039083e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.249530956848029746e+02 1.344092475976392764e-06 1.344091932592082946e-06 -2.639984403266590481e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.239524702939337431e+02 1.382085027437605248e-06 1.382084473372561273e-06 -2.693537036138303340e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.229518449030643978e+02 1.421351731888788903e-06 1.421351166574024223e-06 -2.748361549035227235e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.219512195121951663e+02 1.461941800824646652e-06 1.461941223748761948e-06 -2.804490644073508426e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.209505941213258211e+02 1.503906587442083203e-06 1.503905997868664431e-06 -2.861957823599680563e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.199499687304564759e+02 1.547299688044868101e-06 1.547299086580999656e-06 -2.920797400149473304e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.189493433395872444e+02 1.592177053933639800e-06 1.592176439857952003e-06 -2.981044505750048417e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.179487179487180128e+02 1.638597102286810377e-06 1.638596475303559343e-06 -3.042735102205688572e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.169480925578486676e+02 1.686620838562250167e-06 1.686620197959145988e-06 -3.105905988058046640e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.159474671669793224e+02 1.736311982341263067e-06 1.736311327977741894e-06 -3.170594803890401534e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.149468417761100909e+02 1.787737101002044802e-06 1.787736432621256812e-06 -3.236840037903877693e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.139462163852407457e+02 1.840965751466905729e-06 1.840965068750964326e-06 -3.304681030025646358e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.129455909943715142e+02 1.896070627031973385e-06 1.896069929325316150e-06 -3.374157971225292055e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.119449656035021690e+02 1.953127714292335567e-06 1.953127001105622461e-06 -3.445311902057799036e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.109443402126329374e+02 2.012216458277840959e-06 2.012215729250962065e-06 -3.518184712410713638e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.099437148217635922e+02 2.073419935527343148e-06 2.073419190462184660e-06 -3.592819132371756919e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.089430894308943607e+02 2.136825037471579770e-06 2.136824275877352163e-06 -3.669258723725133943e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.079424640400250155e+02 2.202522664897011842e-06 2.202521886072935960e-06 -3.747547868697183196e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.069418386491556703e+02 2.270607929746516586e-06 2.270607133312330539e-06 -3.827731750854042125e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.059412132582864388e+02 2.341180372443326116e-06 2.341179557779863643e-06 -3.909856338450565038e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.049405878674170935e+02 2.414344187209480353e-06 2.414343353835091839e-06 -3.993968354740778151e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.039399624765478620e+02 2.490208463844399726e-06 2.490207611323539135e-06 -4.080115252800811172e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.029393370856785168e+02 2.568887439318949777e-06 2.568886567136290311e-06 -4.168345174478678796e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.019387116948092853e+02 2.650500766281570583e-06 2.650499873659350497e-06 -4.258706913153918137e-06
0.000000000000000000e+00 0.000000000000000000e+00 -7.009380863039399401e+02 2.735173794961639574e-06 2.735172881582307062e-06 -4.351249860317788946e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.999374609130707086e+02 2.823037872165181657e-06 2.823036936667569597e-06 -4.446023950585395619e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.989368355222013633e+02 2.914230655914788288e-06 2.914229698180020263e-06 -4.543079596700182697e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.979362101313321318e+02 3.008896450318028833e-06 3.008895469236373522e-06 -4.642467614642981506e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.969355847404627866e+02 3.107186556541023256e-06 3.107185551903696778e-06 -4.744239137849581904e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.959349593495935551e+02 3.209259647005650738e-06 3.209258617969554190e-06 -4.848445522120828181e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.949343339587242099e+02 3.315282157823321756e-06 3.315281103814472580e-06 -4.955138236494519433e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.939337085678548647e+02 3.425428708091889747e-06 3.425427628222045148e-06 -5.064368741192647649e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.929330831769856331e+02 3.539882539019134537e-06 3.539881432278197136e-06 -5.176188348658683491e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.919324577861162879e+02 3.658835981670007711e-06 3.658834847276586228e-06 -5.290648071499492154e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.909318323952470564e+02 3.782490951459357501e-06 3.782489788374516897e-06 -5.407798449680529043e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.899312070043777112e+02 3.911059470866879207e-06 3.911058278032173888e-06 -5.527689357231437212e-06
0.000000000000000000e+00 0.000000000000000000e+00 -6.889305816135084797e+02 4.044764223439344273e-06 4.044763000113412887e-06 -5.650369789244433943e-06
