X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-5	0	-900	2.62464e-06	3.51252e-06	6.51384e-06
-4	0	-900	2.58139e-06	3.34008e-06	7.84637e-06
-3	0	-900	3.13109e-06	2.68687e-06	6.96089e-06
-2	0	-900	5.25643e-06	2.83425e-06	8.17322e-06
-1	0	-900	4.29847e-06	3.51821e-06	6.6703e-06
0	0	-900	3.535e-06	3.79621e-06	5.15761e-06
1	0	-900	4.42969e-06	4.18826e-06	5.12703e-06
2	0	-900	4.19043e-06	4.00973e-06	5.24378e-06
3	0	-900	4.83442e-06	3.37485e-06	6.27609e-06
4	0	-900	6.02601e-06	5.94203e-06	4.88094e-06
5	0	-900	5.13441e-06	4.76742e-06	3.5189e-06
-5	0	-899.5	2.56597e-06	3.42738e-06	6.91722e-06
-4	0	-899.5	3.19882e-06	3.27812e-06	7.68799e-06
-3	0	-899.5	3.29916e-06	3.13157e-06	6.55e-06
-2	0	-899.5	5.0471e-06	3.11168e-06	7.77483e-06
-1	0	-899.5	4.17638e-06	3.48888e-06	5.83391e-06
0	0	-899.5	3.87131e-06	4.5871e-06	5.1648e-06
1	0	-899.5	4.28007e-06	3.9305e-06	4.98925e-06
2	0	-899.5	4.75478e-06	4.26465e-06	5.58337e-06
3	0	-899.5	5.05931e-06	4.11591e-06	6.00314e-06
4	0	-899.5	5.95357e-06	4.89052e-06	4.70073e-06
5	0	-899.5	5.66535e-06	4.83529e-06	4.53218e-06
-5	0	-899	2.79019e-06	3.81087e-06	7.17181e-06
-4	0	-899	2.89728e-06	3.79716e-06	7.81448e-06
-3	0	-899	3.14924e-06	3.75527e-06	6.237e-06
-2	0	-899	5.04635e-06	3.2587e-06	7.81504e-06
-1	0	-899	4.04208e-06	3.51853e-06	6.09713e-06
0	0	-899	3.69024e-06	3.86822e-06	5.12281e-06
1	0	-899	4.02095e-06	3.99798e-06	5.48431e-06
2	0	-899	4.34103e-06	4.12665e-06	4.71161e-06
3	0	-899	4.58457e-06	4.06015e-06	5.83868e-06
4	0	-899	6.13647e-06	5.11403e-06	4.93888e-06
